"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
5671,0,400,850,36,814,0,412,397,31.0424901185771,-21.5118577075099
5690,0,400,151,0,151,0,90,59,4.33498023715415,-2.1798418972332
5730,0,400,334,0,334,0,249,82,11.5276679841897,-2.20750988142293
5738,0,400,21,0,21,0,17,4,0.912055335968379,-0.0750988142292489
5750,0,400,6,0,6,0,6,0,0.104743083003953,0
5780,0,400,323,0,323,0,158,164,6.41798418972332,-5.06126482213439
5800,0,400,8,0,8,0,5,3,0.0780632411067193,-0.0345849802371541
5810,0,400,27381,58,27323,0,20057,6940,673.185770750988,-142.643280632411
5830,0,400,174,0,174,0,104,67,3.43181818181818,-2.2203557312253
5840,0,400,1082,0,1082,0,710,344,13.2183794466403,-3.98320158102767
5850,0,400,87,0,87,0,63,24,4.77865612648221,-0.424901185770752
5860,0,400,5,0,5,0,0,5,0,-0.126482213438735
5870,0,400,12875,7,12868,0,10311,2432,423.450592885375,-37.1749011857708
5880,0,400,1254,62,1192,0,606,578,41.0830039525692,-31.3626482213439
5900,0,400,420,1,419,0,333,80,28.2875494071146,-2.48221343873518
5910,0,400,67,0,67,0,53,13,2.0602766798419,-0.197628458498024
5911,0,400,60,7,53,0,31,21,1.71245059288538,-0.609683794466403
5920,0,400,3,0,3,0,2,0,0.140316205533597,0
5930,0,400,29548,20,29528,0,22304,6916,814.806324110672,-148.069169960474
5940,0,400,39,0,39,0,19,19,0.372529644268774,-0.806324110671937
5950,0,400,4228,0,4228,0,3048,1095,69.3527667984189,-12.3409090909091
5960,0,400,928,37,891,0,390,493,24.6294466403162,-26.8695652173913
5970,0,400,3614,0,3614,0,2328,1243,67.6353754940711,-25.7895256916996
5980,0,400,27011,0,27011,0,20888,5815,744.177865612648,-97.2005928853756
5990,0,400,217,9,208,0,125,83,9.79347826086957,-3.43478260869565
6010,0,400,447,0,447,0,51,392,0.705533596837944,-22.4140316205534
6040,0,400,3869,0,3869,0,2070,1731,39.6966403162055,-40.7312252964427
6050,0,400,86,0,86,0,51,34,3.04347826086956,-1.45355731225297
6070,0,400,1333,44,1289,0,598,686,42.2193675889328,-35.6669960474308
6080,0,400,7391,0,7391,0,6313,1002,275.830039525692,-10.8557312252965
6090,0,400,4,0,4,0,3,1,0.135375494071146,-0.000988142292490168
6100,0,400,3124,3,3121,0,1913,1162,46.8478260869565,-26.0385375494071
6110,0,400,1912,0,1912,0,1170,715,32.6857707509881,-18.3636363636364
6120,0,400,1460,27,1433,0,750,667,34.5049407114624,-28.0197628458498
6121,0,400,1,0,1,0,0,1,0,-0.0326086956521739
6130,0,400,29420,32,29388,0,21175,7900,747.505928853755,-191.97233201581
6140,0,400,6826,14,6812,0,4461,2244,112.393280632411,-40.9851778656127
6150,0,400,692,4,688,0,275,408,13.399209486166,-21.3073122529644
6160,0,400,28,0,28,0,8,19,0.0839920948616599,-0.606719367588933
6170,0,400,269,0,269,0,194,70,5.05434782608695,-1.25889328063241
6190,0,400,8133,1,8132,0,5860,2164,196.792490118577,-41.6422924901186
6200,0,400,8,0,8,0,6,2,0.0790513833992094,-0.040513833992095
6220,0,400,120,0,120,0,85,33,3.29743083003952,-0.91501976284585
6240,0,400,23741,3,23738,0,17881,5582,644.732213438735,-81.7875494071147
6260,0,400,1,0,1,0,0,1,0,-0.00296442687747039
6270,0,400,6394,33,6361,0,4180,2109,131.355731225296,-56.4782608695652
6280,0,400,799,3,796,0,653,126,23.3013833992095,-1.72233201581028
6290,0,400,522,0,522,0,338,170,10.9229249011858,-2.5998023715415
6291,0,400,230,7,223,0,129,94,10.8705533596838,-3.37450592885376
6292,0,400,125,0,125,0,69,55,2.99604743083004,-1.75098814229249
6310,0,400,4513,18,4495,0,2809,1634,78.4683794466403,-41.2934782608696
6320,0,400,71,6,65,0,35,29,2.58102766798419,-0.805335968379447
6330,0,400,77,0,77,0,36,40,0.739130434782609,-1.01877470355731
6340,0,400,2,0,2,0,1,1,0.033596837944664,-0.0148221343873517
6360,0,400,1285,0,1285,0,695,554,11.9160079051383,-7.25592885375495
6370,0,400,128,0,128,0,72,52,1.699604743083,-0.691699604743084
6390,0,400,32,0,32,0,24,8,0.793478260869565,-0.147233201581028
6410,0,400,14,0,14,0,13,1,0.284584980237154,-0.00197628458498023
6420,0,400,9,0,9,0,9,0,0.129446640316205,0
6430,0,400,15,0,15,0,6,9,0.0820158102766799,-0.264822134387352
6440,0,400,32,0,32,0,14,18,0.839920948616601,-0.894268774703557
6450,0,400,631,0,631,0,425,189,11.2549407114624,-2.58794466403162
6460,0,400,325,3,322,0,129,191,4.92094861660079,-7.26877470355731
6470,0,400,2,0,2,0,0,2,0,-0.125494071146245
6480,0,400,1236,10,1226,0,756,454,22.9881422924901,-10.054347826087
6520,0,400,11377,2,11375,0,8044,3191,258.745059288538,-78.9505928853755
6540,0,400,229,0,229,0,125,96,1.97727272727273,-1.09486166007905
6550,0,400,823,0,823,0,400,395,7.85770750988142,-5.43478260869566
6556,0,400,1,0,1,0,1,0,0.00197628458498023,0
6560,0,400,781,5,776,0,427,344,31.7430830039526,-15.251976284585
6570,0,400,440,0,440,0,221,209,3.90711462450593,-3.13241106719368
6580,0,400,5,0,5,0,5,0,0.0998023715415018,0
6590,0,400,4078,0,4078,0,2426,1563,51.1847826086956,-20.3053359683795
6610,0,400,5,0,5,0,2,3,0.0286561264822134,-0.0790513833992096
6620,0,400,270,0,270,0,174,85,2.76284584980237,-0.756916996047432
6630,0,400,190,0,190,0,127,59,3.04249011857707,-0.719367588932807
6640,0,400,24,0,24,0,11,13,0.423913043478261,-0.595849802371542
6650,0,400,91,0,91,0,53,38,4.89426877470356,-1.95158102766798
6670,0,400,1018,0,1018,0,644,344,17.0276679841897,-4.32707509881423
6680,0,400,122,0,122,0,39,82,1.60671936758893,-4.04743083003953
6690,0,400,46,0,46,0,24,22,1.55138339920949,-0.814229249011858
