"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
3930,250,500,107,2,105,0,25,80,1.23320158102767,-2.88833992094862
3940,250,500,4813,0,4813,0,3267,1489,125.660079051383,-31.7361660079052
3960,250,500,27,0,27,0,16,11,0.901185770750988,-0.609683794466403
3970,250,500,5,0,5,0,1,4,0.0395256916996047,-0.399209486166008
3990,250,500,0,0,0,0,0,0,0,0
4020,250,500,983,0,983,0,340,623,3.94268774703557,-11.8162055335968
4021,250,500,11,0,11,0,2,8,0.024703557312253,-0.484189723320158
4030,250,500,8,0,8,0,4,4,0.66600790513834,-0.113636363636364
4050,250,500,1244,0,1244,0,902,336,36.550395256917,-7.50395256916996
4060,250,500,423,0,423,0,255,167,5.82608695652174,-3.1907114624506
4070,250,500,27,2,25,0,11,14,1.13537549407115,-1.21837944664032
4090,250,500,15594,0,15594,0,11628,3820,431.762845849802,-75.2460474308301
4100,250,500,12,0,12,0,4,8,0.140316205533597,-0.393280632411067
4110,250,500,14,0,14,0,11,3,0.761857707509881,-0.326086956521739
4120,250,500,5612,0,5612,0,4009,1540,164.333992094862,-28.1541501976285
4130,250,500,1032,32,1000,0,486,511,34.4140316205534,-36.0444664031621
4140,250,500,2,0,2,0,2,0,0.183794466403162,0
4160,250,500,101,0,101,0,60,41,2.41304347826087,-1.23418972332016
4171,250,500,1,0,1,0,1,0,0.0197628458498024,0
4200,250,500,410,2,408,0,230,177,13.6086956521739,-9.4407114624506
4210,250,500,11,0,11,0,8,3,0.829051383399209,-0.233201581027668
4230,250,500,7072,0,7072,0,5738,1266,228.254940711462,-21.0415019762846
4250,250,500,4,0,4,0,3,1,0.127470355731225,-0.000988142292490113
4280,250,500,84,0,84,0,68,16,2.26086956521739,-0.293478260869566
4290,250,500,1,0,1,0,0,1,0,-0.114624505928854
4310,250,500,2,0,2,0,0,2,0,-0.134387351778656
4320,250,500,135,3,132,0,78,54,5.00790513833992,-2.68675889328063
4330,250,500,33,1,32,0,1,31,0.0602766798418972,-2.73616600790514
4430,250,500,617,0,617,0,162,452,3.16501976284585,-27.25
4440,250,500,7782,0,7782,0,4972,2735,148.128458498024,-54.4090909090909
